,researcher_id,document-count,eid,orcid,name,subject-area
4669,7006453645,1,9-s2.0-7006453645,,Scala Rosa Maria,[]
4670,7006462542,3,9-s2.0-7006462542,,Bueno Francisco,"['Computer Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Mathematics (all)']"
4671,7006497283,61,9-s2.0-7006497283,,Sendra Juan Rafael,"['Mathematics (all)', 'Computer Science (all)', 'Engineering (all)']"
4672,7006526079,46,9-s2.0-7006526079,0000-0002-2757-9417,León Salvador,"['Chemistry (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
4673,7006530998,3,9-s2.0-7006530998,,Parera José,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
4674,7006537528,22,9-s2.0-7006537528,,Lotz Wolfgang,"['Immunology and Microbiology (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Medicine (all)']"
4675,7006553916,78,9-s2.0-7006553916,,Morón Carlos,"['Engineering (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
4676,7006613177,3,9-s2.0-7006613177,,Rebollo M.,"['Physics and Astronomy (all)', 'Engineering (all)']"
4677,7006633035,32,9-s2.0-7006633035,,Ronda José Ignacio,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4678,7006657225,2,9-s2.0-7006657225,,Colella Richard,"['Engineering (all)', 'Computer Science (all)']"
4679,7006684815,2,9-s2.0-7006684815,,De La Fuente A.,[]
4680,7006700261,3,9-s2.0-7006700261,,Torres-Acosta J.F.J.,"['Engineering (all)', 'Computer Science (all)']"
4681,7006711536,1,9-s2.0-7006711536,,Piñero J. M.,"['Environmental Science (all)', 'Social Sciences (all)']"
4682,7006751614,66,9-s2.0-7006751614,0000-0002-2411-9132,Sanz César,"['Computer Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
4683,7006776935,2,9-s2.0-7006776935,,Vega Emilio,[]
4684,7006779480,3,9-s2.0-7006779480,,Ibánez F.,"['Physics and Astronomy (all)', 'Engineering (all)']"
4685,7006818204,1,9-s2.0-7006818204,,Murillo Carlos Gordo,[]
4686,7006833191,3,9-s2.0-7006833191,,Mulet J.,"['Engineering (all)', 'Materials Science (all)']"
4687,7006833201,3,9-s2.0-7006833201,,Mulet J.,[]
4688,7006843211,7,9-s2.0-7006843211,,Sanz R.,"['Agricultural and Biological Sciences (all)', 'Engineering (all)', 'Environmental Science (all)']"
4689,7006844729,3,9-s2.0-7006844729,,Pozo Francisco Del,"['Computer Science (all)', 'Medicine (all)', 'Mathematics (all)']"
4690,7006914702,2,9-s2.0-7006914702,,Seoane Joaquín,"['Computer Science (all)', 'Engineering (all)', 'Health Professions  (all)']"
4691,7006920889,35,9-s2.0-7006920889,,Almendral Juan A.,"['Physics and Astronomy (all)', 'Mathematics (all)', 'Engineering (all)']"
4692,7006936552,2,9-s2.0-7006936552,,Madariaga J. M.,[]
4693,7007012346,89,9-s2.0-7007012346,0000-0001-5260-4525,De Torres Pèrez-Hidalgo Trinidad J.,"['Earth and Planetary Sciences (all)', 'Agricultural and Biological Sciences (all)', 'Environmental Science (all)']"
4694,7007021400,5,9-s2.0-7007021400,,Ambrosio Luis,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Engineering (all)']"
4695,7007026485,67,9-s2.0-7007026485,0000-0003-4764-6047,Mateos Alfonso,"['Computer Science (all)', 'Decision Sciences (all)', 'Business, Management and Accounting (all)']"
4696,7007026878,36,9-s2.0-7007026878,0000-0003-1318-9474,De Miguel Eduardo,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Medicine (all)']"
4697,7007027395,117,9-s2.0-7007027395,0000-0001-8058-9377,Porras Miguel Angel,"['Physics and Astronomy (all)', 'Mathematics (all)', 'Engineering (all)']"
4698,7007057622,281,9-s2.0-7007057622,,Elices Manuel,"['Engineering (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
4699,7007081990,6,9-s2.0-7007081990,,Alarcón Martín J.,"['Computer Science (all)', 'Engineering (all)', 'Neuroscience (all)']"
4700,7007099908,4,9-s2.0-7007099908,,Vallés Miguel,"['Medicine (all)', 'Health Professions  (all)', 'Engineering (all)']"
4701,7007108079,2,9-s2.0-7007108079,,Rubio Luis F.,"['Computer Science (all)', 'Neuroscience (all)', 'Social Sciences (all)']"
4702,7007133503,15,9-s2.0-7007133503,,Asensio Alberto,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
4703,7007148353,4,9-s2.0-7007148353,,Del Pozo Juan A.Fernández,"['Mathematics (all)', 'Decision Sciences (all)', 'Social Sciences (all)']"
4704,7007148363,43,9-s2.0-7007148363,0000-0002-4113-457X,Del Pozo Juan Carlos,"['Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)', 'Immunology and Microbiology (all)']"
4705,7007155257,2,9-s2.0-7007155257,,Izquierdo Rafael,[]
4706,7101628734,14,9-s2.0-7101628734,,Ruiz Guiomar,"['Physics and Astronomy (all)', 'Mathematics (all)', 'Materials Science (all)']"
4707,7101647058,46,9-s2.0-7101647058,0000-0001-7639-6556,Fernández Victoria,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Environmental Science (all)']"
4708,7101670558,1,9-s2.0-7101670558,,Marín Carlos Carrero,[]
4709,7101714831,5,9-s2.0-7101714831,,González Nera Castro,"['Mathematics (all)', 'Computer Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4710,7101735274,49,9-s2.0-7101735274,0000-0001-5412-5691,Zamorano Juan,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4711,7101784470,5,9-s2.0-7101784470,,Marín Rubén Martínez,"['Environmental Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
4712,7101802794,22,9-s2.0-7101802794,0000-0003-0994-5898,Martínez Isidoro,"['Engineering (all)', 'Physics and Astronomy (all)', 'Earth and Planetary Sciences (all)']"
4713,7101823207,3,9-s2.0-7101823207,,Campo Miguel A.,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
4714,7101845296,29,9-s2.0-7101845296,0000-0001-9199-6277,Valdés Manuel,"['Energy (all)', 'Engineering (all)', 'Environmental Science (all)']"
4715,7101849455,8,9-s2.0-7101849455,,Vázquez Carlos,"['Engineering (all)', 'Business, Management and Accounting (all)', 'Energy (all)']"
4716,7101904833,1,9-s2.0-7101904833,,Suarez E.,[]
4717,7101909848,29,9-s2.0-7101909848,,Cáceres César,"['Computer Science (all)', 'Engineering (all)', 'Medicine (all)']"
4718,7101917525,3,9-s2.0-7101917525,,Montes Juan D.,"['Physics and Astronomy (all)', 'Engineering (all)']"
4719,7101929880,4,9-s2.0-7101929880,0000-0002-6319-7125,Seidel Luis,"['Physics and Astronomy (all)', 'Mathematics (all)', 'Chemistry (all)']"
4720,7101940779,18,9-s2.0-7101940779,,Durán José María,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Environmental Science (all)']"
4721,7101951895,85,9-s2.0-7101951895,,Iglesias Ana,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Agricultural and Biological Sciences (all)']"
4722,7101973927,33,9-s2.0-7101973927,0000-0001-6272-8708,Soriano Javier,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4723,7101974692,37,9-s2.0-7101974692,,Garrido Matías Jiménez,"['Medicine (all)', 'Engineering (all)', 'Immunology and Microbiology (all)']"
4724,7101994812,68,9-s2.0-7101994812,,Soler Alfonso,"['Energy (all)', 'Engineering (all)', 'Materials Science (all)']"
4725,7102040200,45,9-s2.0-7102040200,,Serrano Alcibíades,"['Earth and Planetary Sciences (all)', 'Engineering (all)', 'Agricultural and Biological Sciences (all)']"
4726,7102063984,25,9-s2.0-7102063984,,Sanz Alfredo,"['Engineering (all)', 'Computer Science (all)', 'Materials Science (all)']"
4727,7102141869,2,9-s2.0-7102141869,,Jiménez Libia Pérez,"['Social Sciences (all)', 'Computer Science (all)', 'Engineering (all)']"
4728,7102183314,55,9-s2.0-7102183314,0000-0003-2115-9945,Ríos José V.,"['Engineering (all)', 'Computer Science (all)', 'Materials Science (all)']"
4729,7102210831,64,9-s2.0-7102210831,,Crespo Antonio,"['Engineering (all)', 'Energy (all)', 'Chemical Engineering (all)']"
4730,7102212919,93,9-s2.0-7102212919,,Planas Jaime,"['Engineering (all)', 'Materials Science (all)', 'Mathematics (all)']"
4731,7102217288,6,9-s2.0-7102217288,,Pereira David,"['Environmental Science (all)', 'Agricultural and Biological Sciences (all)', 'Social Sciences (all)']"
4732,7102270865,5,9-s2.0-7102270865,,Morales Dinora Araceli,"['Computer Science (all)', 'Medicine (all)', 'Health Professions  (all)']"
4733,7102307681,13,9-s2.0-7102307681,,Cabrera María Fernanda,"['Medicine (all)', 'Engineering (all)', 'Chemical Engineering (all)']"
4734,7102314504,9,9-s2.0-7102314504,,Nieto Manuel M.,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
4735,7102334515,28,9-s2.0-7102334515,,Valero Miguel Ángel,"['Computer Science (all)', 'Medicine (all)', 'Engineering (all)']"
4736,7102343247,9,9-s2.0-7102343247,,Gutiérrez Flor,"['Environmental Science (all)', 'Energy (all)', 'Medicine (all)']"
4737,7102375260,37,9-s2.0-7102375260,0000-0002-4908-882X,Santamaría Asunción,"['Physics and Astronomy (all)', 'Engineering (all)', 'Computer Science (all)']"
4738,7102375278,5,9-s2.0-7102375278,,Santamaría Agustín,"['Computer Science (all)', 'Mathematics (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4739,7102419948,7,9-s2.0-7102419948,,Herrero M. A.,"['Energy (all)', 'Engineering (all)']"
4740,7102451787,11,9-s2.0-7102451787,,Conde Carlos,"['Environmental Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4741,7102461101,11,9-s2.0-7102461101,,Dávila Jorge,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4742,7102493425,14,9-s2.0-7102493425,,Melis Manuel J.,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Engineering (all)']"
4743,7102505365,2,9-s2.0-7102505365,,Veiga Marcelino,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
4744,7102515620,12,9-s2.0-7102515620,,Mora M.,"['Physics and Astronomy (all)', 'Materials Science (all)', 'Engineering (all)']"
4745,7102523422,110,9-s2.0-7102523422,,Clement Marta,"['Physics and Astronomy (all)', 'Materials Science (all)', 'Engineering (all)']"
4746,7102553422,3,9-s2.0-7102553422,,Montero Marisabel,"['Engineering (all)', 'Earth and Planetary Sciences (all)', 'Energy (all)']"
4747,7102576050,2,9-s2.0-7102576050,,Pacheco Ángel,"['Engineering (all)', 'Physics and Astronomy (all)']"
4748,7102615611,3,9-s2.0-7102615611,,Alonso Silvia,"['Engineering (all)', 'Medicine (all)', 'Psychology (all)']"
4749,7102685412,2,9-s2.0-7102685412,,Izquierdo Joaquin,[]
4750,7102703368,2,9-s2.0-7102703368,,Del Castillo J. R Fernández,"['Materials Science (all)', 'Physics and Astronomy (all)']"
4751,7102774508,6,9-s2.0-7102774508,,Méndez Alfredo,"['Engineering (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Physics and Astronomy (all)']"
4752,7102781634,22,9-s2.0-7102781634,,Hidalgo Arturo,"['Engineering (all)', 'Mathematics (all)', 'Computer Science (all)']"
4753,7102805844,2,9-s2.0-7102805844,,Castillo Felipe Gabaldón,"['Engineering (all)', 'Environmental Science (all)', 'Social Sciences (all)']"
4754,7102863346,25,9-s2.0-7102863346,,León Gonzalo,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4755,7102866763,2,9-s2.0-7102866763,,Beltran Francisco J.,"['Engineering (all)', 'Mathematics (all)', 'Computer Science (all)']"
4756,7102915426,22,9-s2.0-7102915426,0000-0003-1840-5471,Pastor Encarna,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
4757,7102935668,21,9-s2.0-7102935668,,Arce Augusto,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
4758,7102938121,5,9-s2.0-7102938121,,Reina José Manuel Arenas,"['Materials Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
4759,7102940777,89,9-s2.0-7102940777,0000-0001-9106-2917,Gálvez Jaime C.,"['Engineering (all)', 'Materials Science (all)', 'Mathematics (all)']"
4760,7102962163,2,9-s2.0-7102962163,,Rocha R.,[]
4761,7103041120,18,9-s2.0-7103041120,,Arribas Jaime Rodríguez,"['Engineering (all)', 'Energy (all)', 'Mathematics (all)']"
4762,7103074859,14,9-s2.0-7103074859,,Lorenzo Jorge G.,"['Psychology (all)', 'Medicine (all)', 'Social Sciences (all)']"
4763,7103138337,17,9-s2.0-7103138337,,Salvador Adela,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4764,7103144904,8,9-s2.0-7103144904,,Rico Marcos,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Chemistry (all)']"
4765,7103153141,1,9-s2.0-7103153141,,Moya A.,"['Chemistry (all)', 'Physics and Astronomy (all)']"
4766,7103174017,1,9-s2.0-7103174017,,Mayo José P.,"['Mathematics (all)', 'Computer Science (all)', 'Engineering (all)']"
4767,7103183790,18,9-s2.0-7103183790,,Ruiz Luis Miguel,"['Psychology (all)', 'Health Professions  (all)', 'Medicine (all)']"
4768,7103210676,6,9-s2.0-7103210676,,Benito Arturo,"['Social Sciences (all)', 'Engineering (all)', 'Environmental Science (all)']"
4769,7103233806,133,9-s2.0-7103233806,0000-0001-6754-916X,Lara M.,"['Engineering (all)', 'Earth and Planetary Sciences (all)', 'Physics and Astronomy (all)']"
4770,7103257290,6,9-s2.0-7103257290,,Jiménez Florentino,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
4771,7103260084,2,9-s2.0-7103260084,,Reyes Guillermo,[]
4772,7103382102,8,9-s2.0-7103382102,,Rodrigo Juan Antonio,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
4773,7201416941,5,9-s2.0-7201416941,,Molina Joaquin,"['Engineering (all)', 'Computer Science (all)']"
4774,7201427543,52,9-s2.0-7201427543,0000-0002-1021-5203,Rubio Agustín,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
4775,7201552717,57,9-s2.0-7201552717,,Díez Javier Javier,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Materials Science (all)']"
4776,7201625504,20,9-s2.0-7201625504,,Gil Juan M.,"['Physics and Astronomy (all)', 'Environmental Science (all)', 'Engineering (all)']"
4777,7201625570,4,9-s2.0-7201625570,,Gil Juan J.,"['Engineering (all)', 'Mathematics (all)', 'Computer Science (all)']"
4778,7201639423,394,9-s2.0-7201639423,,Crespo José M.,"['Physics and Astronomy (all)', 'Computer Science (all)', 'Engineering (all)']"
4779,7201639528,90,9-s2.0-7201639528,0000-0003-3561-5999,Pastor J. Y.,"['Materials Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
4780,7201788320,2,9-s2.0-7201788320,,Villar Juan Carlos,"['Physics and Astronomy (all)', 'Engineering (all)']"
4781,7201788322,2,9-s2.0-7201788322,,Villar Juan M.,"['Physics and Astronomy (all)', 'Engineering (all)', 'Computer Science (all)']"
4782,7201790463,6,9-s2.0-7201790463,,Datta Partha,"['Physics and Astronomy (all)', 'Engineering (all)', 'Materials Science (all)']"
4783,7201902695,1,9-s2.0-7201902695,,Perez Pilar Calvo,[]
4784,7202034704,6,9-s2.0-7202034704,,Sánchez Guadalupe,"['Computer Science (all)', 'Medicine (all)', 'Pharmacology, Toxicology and Pharmaceutics (all)']"
4785,7202034922,4,9-s2.0-7202034922,,Sánchez Gema,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
4786,7202040281,26,9-s2.0-7202040281,,Suárez Juan Carlos,"['Engineering (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
4787,7202051179,4,9-s2.0-7202051179,,Sánchez Leticia,"['Computer Science (all)', 'Decision Sciences (all)', 'Mathematics (all)']"
4788,7202082047,22,9-s2.0-7202082047,,López Sergio M.,"['Engineering (all)', 'Energy (all)', 'Physics and Astronomy (all)']"
4789,7202103599,5,9-s2.0-7202103599,,Pérez Sergio J.,"['Computer Science (all)', 'Engineering (all)', 'Materials Science (all)']"
4790,7202103603,6,9-s2.0-7202103603,,Pérez Sonsoles,[]
4791,7202214616,41,9-s2.0-7202214616,,Álvarez Agustín,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
4792,7202228167,33,9-s2.0-7202228167,,Martinez Sergio,"['Energy (all)', 'Engineering (all)', 'Computer Science (all)']"
4793,7202429527,12,9-s2.0-7202429527,,Gil Anabel,"['Biochemistry, Genetics and Molecular Biology (all)', 'Neuroscience (all)', 'Engineering (all)']"
4794,7202458693,14,9-s2.0-7202458693,,Ruiz Constantino,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4795,7202482908,10,9-s2.0-7202482908,,Rodríguez Daniel,"['Engineering (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
4796,7202512043,3,9-s2.0-7202512043,,Jiménez Ricardo,"['Computer Science (all)', 'Mathematics (all)']"
4797,7202516770,11,9-s2.0-7202516770,0000-0003-1691-3907,Cruz Antonio Barrientos,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
4798,7202594191,1,9-s2.0-7202594191,,Moreno C.,[]
4799,7202647030,4,9-s2.0-7202647030,,Franco María José,"['Chemistry (all)', 'Agricultural and Biological Sciences (all)', 'Materials Science (all)']"
4800,7202679890,36,9-s2.0-7202679890,,Page Juan Enrique,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
4801,7202710595,38,9-s2.0-7202710595,0000-0002-8544-8933,Serrano-Olmedo José Javier,"['Physics and Astronomy (all)', 'Materials Science (all)', 'Engineering (all)']"
4802,7202722484,2,9-s2.0-7202722484,,Moreno F. Jurado,[]
4803,7202722504,33,9-s2.0-7202722504,,Moreno Félix J.,"['Computer Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
4804,7202746502,19,9-s2.0-7202746502,,López Genoveva,"['Computer Science (all)', 'Social Sciences (all)', 'Engineering (all)']"
4805,7202838341,23,9-s2.0-7202838341,,Peters Lawrence J.,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
4806,7202905943,5,9-s2.0-7202905943,,López Eduardo,"['Computer Science (all)', 'Social Sciences (all)', 'Engineering (all)']"
4807,7202925458,2,9-s2.0-7202925458,,Alvarez Carlos,"['Engineering (all)', 'Physics and Astronomy (all)', 'Chemical Engineering (all)']"
4808,7202945116,228,9-s2.0-7202945116,,García Narcíso N.,"['Computer Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
4809,7203050469,61,9-s2.0-7203050469,,Ortíz Jesús María,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Engineering (all)']"
